content_id,subject,sentiment_value,sentiment_word
3e4RCs9lGvLokq0I,安全性,,
ROMK65g8HGQweWDq,安全性,,
P7zwjrpgGSFiDA4M,价格,,
PTZrVmatjOJLeWxv,配置,,
kpnCZaAhWuOymsRD,油耗,,
1BvD8xQqpmouKl2w,动力,,
HsRBODZpbreXM1nP,动力,,
X1M2nsA0Gy8IjKmx,舒适性,,
ZVi7njCYN1403Kw6,空间,,
rl8tJSg09y5dVI7p,动力,,
QdaZJwOXbmkocY5v,动力,,
dXf2rtkJHZPY0O6z,舒适性,,
iGtjK9Ye0QPDkJRa,动力,,
xMjehF1dANLv3oPf,动力,,
imvjh6fsbZ1B8tDk,安全性,,
ZPylWN6mJtq73xER,外观,,
k6KDiRX7ZNSMT5cq,动力,,
ZeHdSwvXkxMUFBsl,舒适性,,
aKEvnRIi9sjpV5OF,动力,,
oGV6CWJsQM3XLacw,油耗,,
GtXULc9wDHPn03Wv,舒适性,,
CKGlT36QPrIi1Vgm,油耗,,
bOrtawLljMfyNK37,油耗,,
8NX1aUQcJb7w4nHf,舒适性,,
1fvPaU68LRyBGIjE,动力,,
PidjOceCYJhm0Tpv,油耗,,
2eRJECFPTcoNtvBr,舒适性,,
8XTxs5km0RqZVDcf,舒适性,,
Yrqzo4aXitwTx7A8,动力,,
nYjsiOvqFL2uydmf,舒适性,,
c4yJrMVACb6iH2t9,操控,,
S4iz3DlsT7gZ6Ooq,配置,,
eCudFcjE3NyVaYtz,空间,,
TCtMvskX4U53FR6n,价格,,
zKdkoRw4fSJT865W,动力,,
4RpKoDmk1wrHYGIM,舒适性,,
CHn3flFZqRN2J0DY,价格,,
RduLxnEZ5Hp6rhU3,动力,,
o591G4LvY3uODzCZ,内饰,,
ZwDJI2ExNGAMqT6a,价格,,
cYOzKSreBUWy8ZCp,价格,,
eLaUK1R3dhMSW8cp,动力,,
eDxluSgqH0ch9YiO,油耗,,
Ofw0eQbLz5W69aXT,动力,,
X7Dmi6pBvyNF5bjH,动力,,
Bhko5WI62HVJGm7C,动力,,
DlyhrFJX45Wq16aE,安全性,,
Ns9dpHqrizVLSA68,舒适性,,
gkO9FGQhnDH3iUKB,动力,,
XjLzFYus5S6icta1,动力,,
V84a0xwl6KoqWBSH,动力,,
Phcq0nFXD3Y21b7d,动力,,
3ya5ghm4wi9xcjTe,价格,,
rRKxz0l5Jqo42GF7,价格,,
Gid8zRPEolk6q5FO,动力,,
lxkDKHi3veIRThdf,外观,,
GuPbV6ogwZMNXyLr,油耗,,
c3Cb5atuQJnVgEKL,动力,,
pmNyoGrdC1KhVlIA,价格,,
t4YZpKuxUPTziljS,价格,,
j7FmnNEyAGBHTu51,操控,,
DKLwgMTHfV8xRj4S,舒适性,,
6AzsD3lBJFKg0tqL,动力,,
lUEiy21aFHVdfK8M,动力,,
4zBtJOUsglWbkduc,动力,,
4MJFjzA0lOP7WLQr,动力,,
CMyhi0xvJV97RXZY,操控,,
FmEnshzT3UoO9tpc,安全性,,
e6dLZW1CuoayNDIF,动力,,
O1KpuZhFacmY8AXk,操控,,
A3shCv62UTeX7Vyu,舒适性,,
AYI8t95ykOVvom7P,动力,,
hTEY0JfISa3i8Qwr,外观,,
UFSVZrG1ldup8ytc,舒适性,,
uOF5eWQHCSIb0lnX,油耗,,
wbtMuQ4noYlU2gSW,动力,,
wkjKsHS6l84xU7cZ,舒适性,,
vdFBH1tAlp6nYheT,外观,,
kcIlN4O5yfJvtuGa,价格,,
1zkIPQn47Hm2gL3O,价格,,
2w1orQ7IHc9piAuV,配置,,
jS0ZFgm9GuXeN1QV,动力,,
rJbkSWvNsAdq5uY0,操控,,
GVJanbkKzhwZBXMq,外观,,
KNsicY6maflyA2dW,内饰,,
Vi7jog3FR9nLsxJc,安全性,,
iJDBmlQzdhKw7jYg,外观,,
lYMn2whJSZmqksj3,外观,,
bemz6FHr47lLEXqt,配置,,
avVmnotfUrzwJMGT,外观,,
LjrFIVgQ5TDaWwd8,价格,,
TNyLjrCVD3vkpbZi,舒适性,,
aI6hN1ovMDLJGBti,内饰,,
HcTv3d5k1a2plO6W,安全性,,
hz5flpCykL9qiSB8,操控,,
pd5YZ8zr3TGD0BKl,油耗,,
cfEFLe80SjMrAmKT,操控,,
AXEGeoVOpmZTDnyj,操控,,
BaQFJU6Njo35PWzs,动力,,
9LUOpIQHgYDm8FJw,动力,,
s8ABFWKpRvLImVib,配置,,
eCRVcP7qzTEwsY6m,价格,,
ZXzQi6UeEIGamhCY,配置,,
o2uk5zlOitwBFyYP,安全性,,
5GBLPV2kyCApzocS,动力,,
mwgrVdS0lceuPjH1,舒适性,,
PLCZmuQ4GRUqAlz5,外观,,
xPCJYDniI6RMH9NA,空间,,
KPM8W6gr9zYblAHZ,操控,,
4vHOx2oj7cmynaG1,动力,,
bDNSy4zjGYL7X8wI,配置,,
rpxlgy8Fkm0ReJqv,舒适性,,
dysLaH7rFpxUNwTG,操控,,
ACzuk3oYFdBW1iRr,安全性,,
8Lg4uaXWwNHTnUhb,动力,,
Asu64fxX7ydmaWQ9,动力,,
Id8iAazTDpMGOv49,舒适性,,
wBmEAOR0YjlgkWtT,动力,,
jE6k7BXpZLNWl1hQ,外观,,
0BCubTaSJ4V7jGAd,舒适性,,
23VdWzG4iAgYZtSR,安全性,,
1TpwYUG4nbQxhfKk,操控,,
KuUYrzfIatBJyOXp,动力,,
CJ5Y9Waw0RIPmvUK,内饰,,
dloSVE124GTviNPL,价格,,
Oeb0NAwXUjsxJDqH,舒适性,,
7U9GMh8rypb4zvsO,配置,,
DnymwrO7Ga1Qbdth,配置,,
nIMGCSAzfe25WDRm,配置,,
IOyEuQK7rgVZAzbi,操控,,
Wt6bxF4HqgRUzMTZ,动力,,
6mRUdJ7Y1erPAtS8,动力,,
3HqNa5tQLnDRroW6,油耗,,
grwNKCJtsY0A6DVG,操控,,
yrAnx9mfHYN0OT6g,配置,,
zfu0NKtCVvXrDeUi,价格,,
HrxIikTQemGdJKAL,动力,,
a8ZDevQHbqX2JiSu,操控,,
6mJSlntYXB28sq9u,操控,,
icEsPJWUnRS01luo,油耗,,
gXnx20VphC5mAUb1,舒适性,,
RaybZnkleEsQvUwC,油耗,,
IBzXueCTjWPyiwb9,配置,,
EBh3kYb5eanuLqw7,价格,,
MzQ8whRmWyp0kceZ,舒适性,,
BmPrwYuL8QVetZjc,舒适性,,
lwWxuiMO3yPoH1UJ,配置,,
nfOq51SzPjtCZKvQ,油耗,,
yI79ofOCdiAenwrz,安全性,,
eyXNfkKiglxR6btY,安全性,,
Z1quzevkUXF9JplK,油耗,,
fdIJSbNeVpoT86PO,动力,,
V5NCqp1jbLtr94BT,油耗,,
IftQwD8UO3Cs62jK,安全性,,
WsSnOLBp2wqvmxoy,动力,,
6wAv17L0UaybuNfn,舒适性,,
mF4PUT1vKM8gIAsi,外观,,
CnUEJv94VzMiHjXy,动力,,
RzW5GLurQx0imA2N,动力,,
crjYmfA4kWhaQnMP,舒适性,,
KMvqAsNXDfUicykQ,油耗,,
XFC1h4tuAMQH9pyN,油耗,,
foxsAMS3TVwvdiPh,空间,,
JgQA0eZw9zKuySkh,动力,,
wmbdEs1giGzMeoXR,动力,,
0hcGSNLWQne3kuqE,价格,,
blzhHtvQLcxIyfod,外观,,
8T2Z9F6LexqXrIdQ,动力,,
PaAuNd5lobeqXpOh,动力,,
hNsmB8zE1nyaVodp,油耗,,
uKylUE0qMehdS4jZ,舒适性,,
bDqpuTMz2oiR1kvS,外观,,
DuofMgjiE0UvP9Gh,配置,,
zLPXAiHmDMWnrO0c,动力,,
UJeQBwqGfKhWTScr,外观,,
1ku5LiXyCl8rcbSm,外观,,
CXxDunpZgH7N0KyF,舒适性,,
BaG7VWPc8mUQ4d53,配置,,
FYVHuUQ3Llb2Odtk,动力,,
NHYkCVopElwTO4SL,安全性,,
b2NSpzV4tH0qkZFg,配置,,
Hv6EBj8tTAZphROb,价格,,
jN3kMlzEJiRSm6Tr,舒适性,,
uhpTbDHGwLadQ7nS,舒适性,,
RnIMpei7agYdKjXs,油耗,,
OG8z3WDXMeFRfYnr,价格,,
miG4ZxRoQSlg6KJd,操控,,
uIoTZxQ2fv5AsjUF,舒适性,,
bQIGj73D4BXPpCdy,价格,,
kQKoDcN2pVsHnRvX,价格,,
PZgilYx2KRnehqOk,价格,,
6cLXpr1xS2AKefTv,价格,,
rTEKoLtW9vp3qVNM,价格,,
ycZd3HgBt5wpGjkK,价格,,
OiMa4ugEcIYNsZ3Q,价格,,
j1rPTY3NROwnxFaf,操控,,
4Zci7QKdEwlLutJV,操控,,
TmrwlJsu8A9zybGV,操控,,
ZidVDX9wnLjWEJGq,操控,,
A2l9McPr6ITYBNsa,油耗,,
j2Qx1P8a5wbULihs,油耗,,
hIGorWwQTapkS5n6,油耗,,
oFl5e7rT9mLqMPnu,空间,,
I1NHXDm8dzvtkfs0,空间,,
K7ci4kEpZ01axWBY,空间,,
7PmnvLBwJSoUxf0G,配置,,
UefN5RLZ1pqguoEj,动力,,
ReGAf51HQagx8Zmi,动力,,
XEQvpHbD7Z6kPVyA,动力,,
OJDLu0ziXPNRT6df,动力,,
foTKrM9SHGp7nuE0,动力,,
SelgL0QrPayBZ18K,动力,,
R8cyfI10m3Xi9tgM,动力,,
FDkmPVcfhGbToNuX,动力,,
bxrpsDYROK5iT1qj,动力,,
b9qcJOVRfPEzUuM2,动力,,
QtszkWi1bKVx9yG2,动力,,
YbZsXMk3PvaVQnLK,空间,,
Ijf1P4FEWUprbgZl,空间,,
FR7zjZJHgqWs3oPc,外观,,
MR3lsLjIOEXeU2AD,配置,,
NGRFH02YfvIpnDZO,外观,,
0jTdQIPg6ZaLp57O,外观,,
4thTeMKoNiIgx65W,外观,,
OQVWijN4lSh0FTey,安全性,,
sMi23mko0HIQtY8g,安全性,,
nVm3CoQ5pU6yP8uY,安全性,,
eE7PXURqbvwxh9GO,安全性,,
95yan1o6CpQ2A0Ew,安全性,,
9gO4pMXdBi6xD0lW,安全性,,
dHaJFoVOD7NmYjTq,安全性,,
vu6eVD7EHGRQJULC,安全性,,
q9uHxmI2frz8sX1C,安全性,,
ZwYtW93KxgOFi8D2,价格,,
Em540HwFUypB8SbK,动力,,
n7YxMp8c9Va2Nfse,配置,,
2BWMN0iP6mO7QhuI,配置,,
3AsFYcJ4OrW8wT7l,配置,,
f9T17GDdFzhbSKk6,配置,,
U3NevhxIRQaXnyLq,配置,,
oepEUuObd6f4v3iR,动力,,
jMB2W7Pdm1epbYNl,动力,,
5DzJlZEOe2VLKpSX,动力,,
af8n9cRIS4Vq0jmH,配置,,
JRAFg3bDo1C67q9h,舒适性,,
x9GXPl40AZ5TNiBh,内饰,,
zs3gC6PE4kfNb9Wt,配置,,
5lgjSRwKCb3D4WTF,舒适性,,
3qravlupfdIAMznx,外观,,
3Cs9orcTeFh1dN87,油耗,,
SOpkMZLy40r1mYCq,油耗,,
DYrSPJLoywAdingm,油耗,,
WyUb7eGAJuz9Ftpc,动力,,
UAaZtl1ST5kuzoem,舒适性,,
Q89PBCgxDdeJ5Vfn,内饰,,
3m7VUknLa6Ff5rPc,安全性,,
LaPs4F8Q9q0Wewp5,安全性,,
aB6ythMmUQL4TneC,操控,,
KgoZUjNaQvt6MfTA,舒适性,,
U58QDMeHWXkfGESg,内饰,,
xapJi6lVUC0oH9Py,配置,,
jmBWZfLGlaz2nJUu,油耗,,
yfpeWc2ljCkTvN4L,内饰,,
clht2VSkB3fFrHze,配置,,
uTmyopKDFQVvC9jt,配置,,
6uYPQjAedRH1wWCy,配置,,
8tU9biECpJdRGhaL,油耗,,
lsHg09cr1NChwKp8,油耗,,
h7Fx4nQTyPR2z9M6,外观,,
ldRbIBz5vAqsJ4WP,价格,,
4cNTIxAwjOkSB8Vv,内饰,,
TiGkVHdRmPgMpb6s,动力,,
8fJTX3LZMqErjg2Y,动力,,
tEQLJfKlMnzOs0mw,内饰,,
n8EbUTyJVxpGtWzP,外观,,
yvEOU7I2Z9pbMtNz,动力,,
3GaSHdJUs4wDYfkR,动力,,
WAFiDKqCfuP9xG7a,舒适性,,
szVrI4Xjv7ibBOPy,内饰,,
9vBKy7aEfcG4SJPO,动力,,
HiouAKZ24t58WqFV,动力,,
K8TLE9Fcay03s7xr,舒适性,,
t8i0ujgRV1ON3Qec,动力,,
KNjsGxYQdD903Rbr,油耗,,
iFGrPAzYJoRdkOS8,安全性,,
8qg3OP1AtB5Evz9a,操控,,
x2rYTQCbOd0JKA5y,油耗,,
8CAMHLk6DfzaGZJ1,油耗,,
4vedD3ThESw9KJxN,动力,,
5GPVFrmzW2pqw6xf,操控,,
ZhC07bX9fLwAEerz,配置,,
cIn9fLxBgXV3451Y,配置,,
qTf2jyoJYALC5DZ9,价格,,
jDBJL5h3N6UK0YXV,操控,,
i7AtFZHh60kaGp3T,价格,,
CADf8GVlMn9r6me1,动力,,
7mGsIBJAHFZ0tCz4,外观,,
Fie0kyu1854nQpzA,配置,,
mpAEy9iwRn631sKS,配置,,
1782QoS3I4XrgZba,内饰,,
ODEdFk6L4psH9l28,油耗,,
5kyiUJ0LTNMVFZfq,油耗,,
3sHOQd5VmCz6npUY,油耗,,
SVIfiYWeB2yaGCQv,内饰,,
pCy0wamSeUnDP9Fr,外观,,
6ru4D9eIzQ1iPkxv,配置,,
4Ist9FJBkGATqYjO,价格,,
A4vmUYQOlCB5p0Mf,动力,,
LT14xdFN5vOce0wI,配置,,
cADZp9bExndsOuWC,配置,,
QjFJXPzDYsV1IRWO,操控,,
Ni0TWvFVRU8XdmtO,操控,,
63RsQ9a0JqXobE4m,动力,,
L5xfDMnaIlWO6Vky,配置,,
J9L6sZFX2fcUBzOS,油耗,,
LM7f4OynlJb8HqvY,操控,,
i8mxAKoNVhD7CIg6,动力,,
Unr7RcXmCght2ifD,舒适性,,
8CZDFqhGmY3HwVz0,空间,,
41nm2EQI9BXljaDk,内饰,,
6DWMVcopvEKwU4PJ,舒适性,,
0gKMWbXrF2qyRTEk,操控,,
ZfLWb4GQDRhgyvow,价格,,
4TErfMzgFCnDRPqe,动力,,
5UPW7gfxl9jTcMuN,安全性,,
RWc4PB7gMpnsmUHl,油耗,,
7FzGhLUQufMglaAn,动力,,
4tlfWveDHL9wcZ7m,安全性,,
HCkprjv6uWRh47sL,动力,,
QYLVlAzboyFTHWuw,操控,,
9hv6gmwl0XbRKArI,舒适性,,
WYa8Arw7bGLuKnqi,动力,,
RrgVEIYCuW1iNqL4,动力,,
fHSqoTiP2bIrEG8U,舒适性,,
De6AFcbTKIl4R3Qg,操控,,
nI0YSRiZdC2MEmag,动力,,
dkBrQ8FaUsD50qJ7,价格,,
2YvN9c8p3yrlhIQt,内饰,,
9hBGibuUNvjL1Qng,安全性,,
8jgDfxBpO45FWl1m,价格,,
BMifCDqjK6JwGTnL,舒适性,,
SyZ6BOmLAeYc09pf,安全性,,
0aUzxbsfLNnljZMS,空间,,
PgCAcDLuVZ41xzod,内饰,,
vDUH86p9mfyQP5cA,安全性,,
0m3DxdfAIcgnE4kM,内饰,,
InuPQK6wX9UtzgCl,动力,,
0euRkBO8AwisjYTJ,空间,,
SRNvlyPi7OM81VQC,动力,,
htC6x7q2Yv14uUFX,舒适性,,
R3ANbXlwH8z6vWPj,动力,,
RKZmPl1Ny5dDC42o,外观,,
athS4JK0ClzGrYb8,配置,,
6sCNZQ0854b9k2ep,动力,,
nkNvR74fauUP9oSg,油耗,,
7HjuWDZzSykeEOIQ,安全性,,
6nulXChYs8biaKg7,操控,,
z1Vy3OLYhdZjrW9m,油耗,,
FVOZ4U9adMc6gnRb,动力,,
y7ziHVFaYs3vAS5C,安全性,,
dWjXp309QZK6sOBt,操控,,
UMeVQhHNRcoYJ8GT,内饰,,
qCrxFMylGAKYfR8T,价格,,
NMzl5tR6JQwCb0e1,动力,,
CqSyRtsONd1iG5BJ,油耗,,
BGE1XAJ6iCZ9uclf,油耗,,
Ce7V3lxzB2mrpL5w,油耗,,
o9mCw65vOBq0fYUF,油耗,,
iAktfmCUh4aeMrZS,舒适性,,
oKTmraqO2ltuZ6N0,动力,,
pcK875yafZ0DvE9S,安全性,,
6nb4X8DrhGIysL9R,配置,,
nYqDJsS4CEVwAu8x,外观,,
itm5q6I1z8vf7ZMD,动力,,
rEG7UsMicjYIuO0H,动力,,
swWXCztEAlxLfkOI,动力,,
8lrYXUQIg1cFxjd7,价格,,
G5WVJdhNEr71HyBI,动力,,
ytm3xPrzZ4OuXIH1,动力,,
uokFtR1jyIimG9UT,动力,,
hY9A7rn2wlmEF0uo,操控,,
wTJY4NqXUaPSgpWt,动力,,
gDtCHTmXVEUsqiyW,价格,,
0aUM14td75FBNEfl,操控,,
YT5pdexbmOQwG7hR,动力,,
Ct5pUOgmiTQ7o3fL,油耗,,
0EkBRAYPsfOTt4z3,空间,,
m1d2uePf9JFGbg8a,安全性,,
1qT9KYyC8el7Om4M,舒适性,,
XbUZeDAdEpMwg7kt,动力,,
Qt0XJqvUN6gOhePZ,配置,,
sNc3FPI4ZnrUgS8G,内饰,,
OxkuXFay5GLP1eIh,操控,,
3Zl8sQoSMrOUCyhg,价格,,
EFVfO2leBpH0uzrw,操控,,
DIjbzLMF2vgEsxti,价格,,
j2bY7lqSH3PawNn5,价格,,
4N70AwcexTqDCoJr,空间,,
yGsQJVCBYmMglaUp,动力,,
mouaUxBnX2vHPYsR,内饰,,
Zl8IfcmpNrLVAPS4,操控,,
fIHPrW8MzVdC4kwF,动力,,
E5390SuTF2RoQyzt,舒适性,,
5XznxhYNAGF7WKJD,安全性,,
S3Aq4NOhFDspEgZm,操控,,
3qVmrKu1wxJb0X6I,安全性,,
vPCDf2OemEGh4jzl,空间,,
trsL1COIpBSWXMex,外观,,
PE5gLlduiYGTzqsn,动力,,
WgtvsofC74wOIYVb,动力,,
H8jYWQ5gMADxtmuh,舒适性,,
ouMTnWL81gZemPi9,安全性,,
7pDJV8ab4NjH3r5e,舒适性,,
hGPD9vBZgR6zNV4S,动力,,
2jJXvw58LHgT3RBD,动力,,
OCkifpF73WQYjoNI,内饰,,
XrQJUSeIVhBib86Z,外观,,
MF2yRZwkDtmozdPS,内饰,,
Yu0EUZt54G8fiHOW,外观,,
yLhg5NmjCWat4YFV,操控,,
0GtHsUD3ikzZoX5q,油耗,,
S3dNtUixLg2uVkWD,动力,,
xJ1wWtb9TsYkKO5X,舒适性,,
lr0sCcFamRVfPHn5,油耗,,
H6y17JaXzxADtqer,操控,,
DJES3mRatNG7AMwz,配置,,
GdPUZvlCm438WtS5,油耗,,
m1rOC6jMweNH2Q9J,价格,,
vP56NeZdJA8jtXmF,配置,,
fQnMrWegYBvTh2Ic,动力,,
xSTt0OV9nYkb6NEa,操控,,
BfWd1cJDFQLNn3gG,安全性,,
IoKEnR3JdXu0gG4h,动力,,
4p5xbNDUMLAwvzrY,动力,,
VYJEH3N0ZkGt5Xvy,舒适性,,
iSp7q8d4eW9honmI,动力,,
WLHp3PYJ9FvOGXE2,安全性,,
